feature,importance
"offense_personnel_1 C, 1 DT, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 1 WR",0.0
"offense_personnel_1 C, 1 DT, 2 G, 1 K, 1 LS, 1 P, 3 T, 1 TE",0.0
"offense_personnel_1 C, 1 DT, 1 G, 1 QB, 1 RB, 4 T, 1 TE, 1 WR",0.0
"offense_personnel_1 C, 1 DT, 1 G, 1 QB, 1 RB, 3 T, 3 TE",0.0
"offense_personnel_1 C, 1 DT, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 1 WR",0.0
"defense_personnel_2 CB, 1 DE, 4 DT, 1 MLB, 3 OLB",0.0
"defense_personnel_2 CB, 1 DE, 4 DT, 1 FS, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 4 DT, 1 FS, 2 ILB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 4 DT, 1 FS, 1 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 FS, 2 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 3 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 3 FS, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 3 FS, 1 ILB, 1 SS",0.0
"defense_personnel_1 DL, 3 LB, 4 DB, 1 RB,2 WR",0.0
"defense_personnel_1 DL, 3 LB, 4 DB, 1 RB,1 TE,1 WR",0.0
"defense_personnel_1 DL, 3 LB, 4 DB, 1 RB,1 QB,1 WR",0.0
"defense_personnel_1 DL, 3 LB, 3 DB, 1 RB,1 TE,2 WR",0.0
"defense_personnel_2 CB, 1 FS, 3 ILB, 2 OLB, 1 RB, 1 SS, 1 WR",0.0
"defense_personnel_2 CB, 1 FS, 3 ILB, 1 OLB, 1 TE, 3 WR",0.0
"defense_personnel_2 CB, 1 FS, 3 ILB, 1 OLB, 1 SS, 1 TE, 1 WR",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 2 OLB, 2 SS",0.0
"offense_personnel_1 C, 1 FB, 3 G, 1 QB, 1 RB, 2 T, 2 WR",0.0
"offense_personnel_1 C, 1 FB, 3 G, 1 QB, 1 RB, 1 T, 3 TE",0.0
"offense_personnel_1 C, 1 FB, 2 G, 2 QB, 2 T, 1 TE, 2 WR",0.0
"offense_personnel_1 C, 1 FB, 2 G, 2 QB, 1 RB, 2 T, 2 TE",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 4 T, 2 TE",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 3 T, 1 TE, 2 WR",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 2 T, 4 WR",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 2 T, 3 TE, 1 WR",0.0
"defense_personnel_2 CB, 1 DT, 1 FS, 2 MLB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DT, 1 FS, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DT, 1 FS, 1 ILB, 2 NT, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DT, 1 FS, 1 ILB, 2 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 FS, 3 ILB, 1 OLB, 1 RB, 1 TE, 2 WR",0.0
"defense_personnel_2 CB, 1 FS, 3 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 FS, 2 MLB, 2 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 FS, 2 ILB, 1 NT, 3 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DT, 3 FS, 2 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DT, 2 ILB, 1 NT, 2 OLB, 3 SS",0.0
"defense_personnel_2 CB, 1 DT, 2 FS, 1 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DT, 2 FS, 1 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 2 MLB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 2 NT, 1 OLB",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 2 OLB",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 2 OLB",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 3 OLB",0.0
"defense_personnel_2 CB, 1 FS, 3 ILB, 2 OLB, 1 SS, 1 TE, 1 WR",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 2 T, 2 TE, 2 WR",0.0
"offense_personnel_1 C, 1 FB, 2 G, 1 QB, 2 RB, 2 T, 2 WR",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 LB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 DL, 4 LB, 5 DB, 1 RB",0.0
"defense_personnel_1 DL, 4 LB, 5 DB",0.0
"defense_personnel_1 DL, 3 LB, 4 DB, 1 TE,2 WR",0.0
"defense_personnel_1 DE, 2 DT, 2 FS, 3 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_1 DE, 2 DT, 2 FS, 1 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_1 DE, 2 DT, 1 FS, 3 MLB, 2 NT, 1 OLB, 1 SS",0.0
"defense_personnel_1 DE, 1 DT, 2 ILB, 2 NT, 4 OLB, 1 SS",0.0
"defense_personnel_1 DE, 1 DT, 2 FS, 2 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 FS, 2 ILB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 FS, 1 MLB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 FS, 1 ILB, 1 NT, 2 OLB",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 MLB, 2 OLB, 3 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 ILB, 3 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 3 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 3 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 3 MLB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 2 MLB, 2 NT, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 1 FS, 2 MLB, 1 NT, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 3 FS, 1 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 3 FS, 1 ILB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 MLB, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 MLB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 ILB, 1 NT, 3 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 2 FS, 2 ILB, 2 OLB",0.0
"defense_personnel_1 DL, 3 LB, 2 DB, 2 RB,3 WR",0.0
"defense_personnel_1 DL, 2 LB, 7 DB, 1 WR",0.0
"defense_personnel_1 DL, 2 LB, 4 DB, 1 RB,1 TE,2 WR",0.0
"defense_personnel_1 DL, 2 LB, 3 DB, 2 RB,1 TE,2 WR",0.0
"defense_personnel_1 DE, 4 DT, 2 FS, 4 ILB",0.0
"defense_personnel_1 DE, 4 DT, 2 FS, 3 ILB, 1 SS",0.0
"defense_personnel_1 DE, 4 DT, 1 FS, 3 ILB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 1 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 1 ILB, 1 NT, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 1 ILB, 1 MLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 FS, 4 ILB, 2 NT",0.0
"defense_personnel_2 CB, 2 DE, 1 FS, 3 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 FS, 3 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 FS, 2 ILB, 2 NT, 2 OLB",0.0
"defense_personnel_2 CB, 2 DE, 1 FS, 2 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 FS, 1 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 4 FS, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 3 MLB, 1 NT, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 3 FS, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 1 DT, 3 FS, 1 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 3 DT, 2 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 3 DT, 2 FS, 2 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 3 DT, 2 FS, 1 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 3 DT, 1 FS, 2 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 3 DT, 1 FS, 2 ILB, 1 NT, 3 OLB",0.0
"defense_personnel_1 CB, 3 DT, 1 FS, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 3 DE, 3 DT, 2 FS, 2 ILB",0.0
"defense_personnel_1 CB, 3 DE, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 2 MLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 2 MLB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 2 ILB, 2 OLB",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 2 ILB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 2 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 1 MLB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 1 ILB, 2 OLB, 1 WR",0.0
"defense_personnel_1 CB, 3 DE, 1 DT, 2 ILB, 1 OLB, 3 SS",0.0
"defense_personnel_1 CB, 3 DE, 1 DT, 2 FS, 1 ILB, 1 MLB, 2 SS",0.0
"defense_personnel_1 CB, 3 DE, 1 DT, 1 FS, 2 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DT, 4 FS, 2 ILB, 2 OLB",0.0
"defense_personnel_1 CB, 2 DT, 3 FS, 2 ILB, 1 NT, 2 OLB",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 2 FS, 2 ILB, 1 NT",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 ILB, 1 NT, 3 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 1 FS, 3 MLB, 1 SS",0.0
"defense_personnel_1 DE, 1 DT, 1 FS, 3 MLB, 3 NT, 1 OLB, 1 SS",0.0
"defense_personnel_1 DE, 1 DT, 1 FS, 2 ILB, 2 NT, 4 OLB",0.0
"defense_personnel_1 DE, 1 DT, 1 FS, 2 ILB, 2 NT, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 4 DE, 2 DT, 3 ILB, 1 SS",0.0
"defense_personnel_1 CB, 4 DE, 2 DT, 2 ILB, 2 SS",0.0
"defense_personnel_1 CB, 4 DE, 1 FS, 1 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 4 DE, 1 DT, 2 ILB, 1 NT, 2 SS",0.0
"defense_personnel_1 CB, 3 DT, 2 ILB, 2 OLB, 3 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 FS, 1 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 FS, 1 ILB, 1 NT, 3 OLB",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 4 FS, 1 OLB",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 4 FS, 1 ILB",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 3 MLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 2 MLB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 DT, 2 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 3 DE, 2 DT, 3 FS, 2 ILB",0.0
"defense_personnel_1 CB, 3 DE, 2 DT, 2 MLB, 1 NT, 2 SS",0.0
"defense_personnel_1 CB, 3 DE, 2 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 3 DE, 1 FS, 2 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 3 DE, 1 FS, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 3 DE, 1 DT, 3 FS, 1 ILB, 1 OLB, 1 WR",0.0
"defense_personnel_2 CB, 2 DE, 3 DT, 1 FS, 1 ILB, 1 MLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 2 FS, 3 ILB, 2 NT",0.0
"defense_personnel_2 CB, 2 DE, 2 FS, 3 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_1 CB, 2 DT, 2 FS, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DT, 2 FS, 1 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DT, 1 FS, 2 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 4 DT, 1 MLB, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 4 DT, 1 FS, 2 ILB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 4 DT, 1 FS, 1 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 3 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 3 DT, 3 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 3 DT, 3 FS, 2 ILB",0.0
"defense_personnel_1 CB, 2 DE, 3 DT, 2 FS, 1 MLB, 2 OLB",0.0
"defense_personnel_1 CB, 2 DE, 3 DT, 2 FS, 1 ILB, 2 WR",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 3 ILB, 2 NT, 1 OLB",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 2 MLB, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 2 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 2 FS, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 4 DT, 1 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 4 DT, 1 FS, 2 ILB",0.0
"defense_personnel_2 CB, 2 DE, 4 DT, 1 FS, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 4 DT, 1 FS, 1 ILB, 1 SS",0.0
"defense_personnel_2 CB, 2 DE, 3 MLB, 1 OLB, 2 SS, 1 WR",0.0
"defense_personnel_2 CB, 2 DE, 3 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 3 DT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 3 DT, 2 FS, 1 MLB, 1 OLB",0.0
"defense_personnel_2 CB, 2 DE, 3 DT, 1 MLB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DE, 3 DT, 1 FS, 2 ILB, 1 OLB",0.0
"defense_personnel_2 CB, 2 DE, 3 DT, 1 FS, 1 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 3 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 3 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 2 MLB, 3 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DT, 2 FS, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DT, 1 FS, 2 MLB, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DT, 1 FS, 1 ILB, 2 NT, 3 OLB",0.0
"defense_personnel_2 CB, 2 DE, 4 DT, 2 FS, 1 OLB",0.0
"defense_personnel_1 CB, 2 DE, 3 DT, 1 FS, 3 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 3 DT, 1 FS, 2 ILB, 1 NT, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 FS, 3 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 FS, 1 ILB, 1 RB, 2 TE, 2 WR",0.0
"defense_personnel_1 CB, 2 DE, 2 FS, 1 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 4 FS, 2 ILB",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 4 FS, 1 ILB, 1 SS",0.0
"defense_personnel_2 CB, 2 FS, 2 ILB, 1 NT, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 FS, 1 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 2 DT, 3 FS, 2 ILB, 2 OLB",0.0
"defense_personnel_2 CB, 2 DT, 2 ILB, 2 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 2 DT, 2 FS, 3 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 2 FS, 2 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 2 FS, 1 MLB, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 1 FS, 4 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 1 FS, 2 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 1 FS, 2 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 2 DT, 1 FS, 1 MLB, 3 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 FS, 3 ILB, 2 NT, 2 OLB",0.0
"defense_personnel_1 CB, 2 DE, 1 FS, 1 ILB, 2 NT, 3 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 4 FS, 1 ILB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 3 FS, 2 ILB",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 3 FS, 1 ILB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 2 ILB, 3 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 2 FS, 3 ILB",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 2 FS, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 2 FS, 2 MLB, 1 OLB",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 2 FS, 1 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 2 FS, 1 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 2 FS, 1 ILB, 2 NT, 2 OLB",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 ILB, 2 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 2 MLB, 2 NT, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 2 NT, 2 OLB",0.0
"defense_personnel_2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 2 NT, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 2 ILB, 1 NT, 2 OLB, 1 RB, 1 TE, 1 WR",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 3 FS, 1 ILB, 1 OLB",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 2 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 2 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 2 FS, 2 ILB, 1 SS",0.0
"defense_personnel_2 CB, 1 DE, 3 DT, 2 FS, 1 MLB, 2 OLB",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 2 FS, 1 MLB, 2 OLB",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 2 FS, 1 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 2 FS, 1 ILB, 1 SS, 1 TE",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 2 FS, 1 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 1 FS, 3 ILB, 1 NT",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 1 FS, 2 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 1 FS, 1 MLB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 1 FS, 1 MLB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 1 FS, 1 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 FS, 1 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 FS, 1 ILB, 1 NT, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 FS, 1 ILB, 1 NT, 1 OLB, 1 SS, 1 WR",0.0
"defense_personnel_2 CB, 3 DE, 1 DT, 3 MLB, 2 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 2 FS, 1 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 1 FS, 3 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 3 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_1 CB, 2 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DT, 2 FS, 2 ILB, 3 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DT, 2 FS, 1 ILB, 1 NT, 3 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DE, 4 DT, 2 FS, 2 ILB, 1 OLB",0.0
"defense_personnel_1 CB, 1 DE, 3 ILB, 2 NT, 2 OLB, 2 SS",0.0
"defense_personnel_1 CB, 1 DE, 3 DT, 4 FS, 1 ILB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 FS, 2 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_2 CB, 3 DE, 2 FS, 1 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 FS, 1 ILB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 DT, 4 FS",0.0
"defense_personnel_2 CB, 3 DE, 2 DT, 3 FS, 1 ILB",0.0
"defense_personnel_2 CB, 3 DE, 2 DT, 2 OLB, 1 RB, 1 WR",0.0
"defense_personnel_2 CB, 3 DE, 2 DT, 1 MLB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 DT, 1 FS, 2 MLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 DT, 1 FS, 1 MLB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 DT, 1 FS, 1 ILB, 2 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 FS, 3 ILB, 2 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 FS, 3 ILB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 1 FS, 3 ILB, 1 NT, 1 OLB",0.0
"defense_personnel_2 CB, 3 DE, 1 FS, 2 ILB, 1 OLB, 2 SS",0.0
"defense_personnel_2 CB, 3 DT, 2 FS, 2 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DT, 2 FS, 1 ILB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DT, 1 ILB, 1 NT, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 3 DT, 1 FS, 2 MLB, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 3 FS, 1 ILB, 1 TE, 1 WR",0.0
"defense_personnel_2 CB, 3 DE, 3 FS, 1 ILB, 1 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 3 DT, 3 OLB",0.0
"defense_personnel_2 CB, 3 DE, 3 DT, 2 FS, 1 OLB",0.0
"defense_personnel_2 CB, 3 DE, 2 ILB, 2 OLB, 2 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 ILB, 1 NT, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 FS, 3 ILB, 1 SS",0.0
"defense_personnel_2 CB, 3 DE, 2 FS, 3 ILB, 1 OLB",0.0
"defense_personnel_2 CB, 3 DE, 2 FS, 2 ILB, 1 NT, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 2 FS, 2 OLB, 1 SS",0.0
"defense_personnel_2 CB, 4 DE, 2 DT, 2 FS, 1 OLB",0.0
